41.8851542	-87.6223183	Innovation Center	Innovation Center	JK&B Capital	http://www.jkbcapital.com/	Two Prudential Plaza	 Cook County	 Illinois"	"17"	"0"	"0"	"31"	"9589"	"1"	"346"	"930"
42.184333	-87.8021629	Innovation Center	Innovation Center	KB Partners, L.L.C.	http://www.kbpartners.com/	1780 Green Bay Road	 Lake County	 Illinois"	"110"	"137"	"200"	"74"	"4165"	"23"	"239"	"580"
42.143419	-87.7975869	Innovation Center	Innovation Center	Leo Capital Holdings	http://leocapholdings.com/	400 Skokie Blvd.	 Cook County	 Illinois"	"266"	"145"	"210"	"90"	"6529"	"40"	"596"	"389"
41.8969173	-87.6435474	Innovation Center	Innovation Center	Lightbank	http://lightbank.com/	600 West Chicago Avenue	 Cook County	 Illinois"	"0"	"17"	"78"	"0"	"2601"	"20"	"241"	"390"
41.901462	-87.637771	Innovation Center	Innovation Center	Merrick Ventures	http://www.merrickventures.com/	350 N. Orleans Street	 Cook County	 Illinois"	"47"	"5"	"73"	"18"	"1379"	"31"	"294"	"427"
42.1323611	-87.7877587	Innovation Center	Innovation Center	MK Capital	http://www.mkcapital.com/	1033 Skokie Blvd	 Cook County	 Illinois"	"199"	"285"	"368"	"95"	"5570"	"17"	"215"	"186"
42.0672988	-88.0485826	Innovation Center	Innovation Center	Motorola Solutions Venture Capital	http://www.motorolasolutions.com/US-EN/About/Company+Overview/Motorola+Solutions+Venture+Capital	1303 East Algonquin Road	 Cook County	 Illinois"	"247"	"156"	"152"	"116"	"4280"	"53"	"464"	"59"
41.880469	-87.636437	Innovation Center	Innovation Center	Pritzker Group Venture Capital	http://www.pritzkergroup.com/venture-capital/	111 South Wacker Drive	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.8910249	-87.6323588	Innovation Center	Innovation Center	OCA Ventures	http://www.ocaventures.com/	505 N LaSalle Street	 Cook County	 Illinois"	"57"	"17"	"32"	"0"	"3225"	"0"	"193"	"206"
42.1323611	-87.7877587	Innovation Center	Innovation Center	Origin Ventures	http://www.originventures.com/	1033 Skokie Blvd.	 Cook County	 Illinois"	"199"	"285"	"368"	"95"	"5570"	"17"	"215"	"186"
42.1497087	-87.8165093	Innovation Center	Innovation Center	Paradigm Group II	http://www.paradigmventure.com/	1535 Lake Cook Rd.	 Cook County	 Illinois"	"266"	"145"	"210"	"90"	"6529"	"40"	"596"	"389"
41.885537	-87.624987	Innovation Center	Innovation Center	Polestar Capital Partners	http://www.polestarvc.com/	180 North Michigan Avenue	 Cook County	 Illinois"	"17"	"0"	"0"	"31"	"9589"	"1"	"346"	"930"
42.106326	-87.778972	Innovation Center	Innovation Center	Red Rocket Venture Partners	http://www.redrocketvc.com/	550 Woodland Ln. S.	 Cook County	 Illinois"	"199"	"285"	"368"	"95"	"5570"	"17"	"215"	"186"
41.8859776	-87.6566872	Innovation Center	Innovation Center	Sandbox Industries	http://www.sandboxindustries.com/	213 North Racine	 Cook County	 Illinois"	"9"	"10"	"10"	"0"	"2534"	"8"	"97"	"304"
41.8859776	-87.6566872	Innovation Center	Innovation Center	Cultivian Sandbox	http://www.sandboxindustries.com/about/cultivian-sandbox/	213 North Racine	 Cook County	 Illinois"	"9"	"10"	"10"	"0"	"2534"	"8"	"97"	"304"
41.8904448	-87.6246689	Innovation Center	Innovation Center	Second Century Ventures	http://www.secondcenturyventures.com	430 North Michigan Avenue	 Cook County	 Illinois"	"14"	"29"	"0"	"0"	"4196"	"39"	"131"	"421"
42.194904	-87.855155	Innovation Center	Innovation Center	Seneca Health Partners	http://www.senecapartners.com/	2201 Waukegan Road	 Lake County	 Illinois"	"288"	"190"	"271"	"147"	"5572"	"7"	"223"	"88"
41.890345	-87.623333	Innovation Center	Innovation Center	Tribune Company	http://www.tribune.com/	435 North Michigan Avenue	 Cook County	 Illinois"	"65"	"0"	"16"	"0"	"6786"	"0"	"57"	"405"
40.093918	-88.2453098	Innovation Center	Innovation Center	Urbana-Champaign Angel Network	http://www.champaigncountyedc.org/business-services/small-business-services/angel-investing	1817 South Neil Street	 Champaign County	 Illinois"	"86"	"121"	"105"	"40"	"5926"	"49"	"432"	"465"
42.4032967	-71.273513	Innovation Center	Innovation Center	Battery Ventures	http://www.battery.com/index.html	Reservoir Woods	 Middlesex County	 Massachusetts"	"42"	"86"	"114"	"88"	"4243"	"13"	"606"	"374"
39.932391	-86.162898	Innovation Center	Innovation Center	CID CapitalåÊ	http://www.cidcap.com/pages/venture_overview.asp	201 W. 103rd Street	 Hamilton County	 Indiana"	"215"	"188"	"175"	"112"	"7954"	"17"	"917"	"244"
42.2814109	-83.7488929	Innovation Center	Innovation Center	Chrysalis Ventures	http://www.chrysalisventures.com/	115 West Huron Street	 Washtenaw County	 Michigan"	"0"	"0"	"0"	"0"	"1499"	"9"	"38"	"813"
29.732679	-95.432611	Innovation Center	Innovation Center	DFJ Mercury	http://www.mercuryfund.com/	One Greenway Plaza	 Harris County	 Texas"	"84"	"0"	"69"	"0"	"4174"	"0"	"193"	"183"
44.972935	-93.4662724	Innovation Center	Innovation Center	El Dorado Ventures	http://www.eldorado.com/	601 Carlson Parkway	 Hennepin County	 Minnesota"	"142"	"35"	"93"	"43"	"3250"	"15"	"374"	"104"
39.1004856	-84.5097536	Innovation Center	Innovation Center	River Cities Capital	http://www.rccf.com/	221 East Fourth Street	 Hamilton County	 Ohio"	"0"	"0"	"26"	"0"	"2129"	"101"	"269"	"684"
42.283566	-83.748468	Innovation Center	Innovation Center	RPM Ventures	http://www.rpmvc.com/	320 N. Main St.	 Washtenaw County	 Michigan"	"42"	"32"	"0"	"9"	"2412"	"19"	"197"	"541"
35.9927784	-78.9044725	Innovation Center	Innovation Center	Square 1 Bank	http://www.square1financial.com/vcs	406 Blackwell Street	 Durham County	 North Carolina"	"76"	"62"	"28"	"7"	"2977"	"10"	"307"	"470"
41.870392	-87.6669749	Innovation Center	Innovation Center	Chicago Biomedical Consortium	http://chicagobiomedicalconsortium.org/index.php	UIC - Molecular Biology Research Building, Room 4070	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
41.870392	-87.6669749	Innovation Center	Innovation Center	CBC Catalyst Award	http://chicagobiomedicalconsortium.org/grants/catalyst.php	UIC - Molecular Biology Research Building, Room 4070	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
41.870392	-87.6669749	Innovation Center	Innovation Center	CBC Lever Award	http://chicagobiomedicalconsortium.org/grants/lever.php	UIC - Molecular Biology Research Building, Room 4070	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
41.901353	-87.751197	Innovation Center	Innovation Center	Entrepreneurship Training Program	http://www.bethelnewlife.org/?page_id=4058	4950 W. Thomas	 Cook County	 Illinois"	"229"	"165"	"152"	"89"	"4659"	"128"	"1053"	"1636"
41.8883695	-87.6353645	Innovation Center	Innovation Center	1871	http://www.1871.com/	222 Merchandise Mart Plaza	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
41.887434	-87.677173	Innovation Center	Innovation Center	Industrial Council of Nearwest Chicago	http://industrialcouncil.com/	320 North Damen Avenue	 Cook County	 Illinois"	"109"	"135"	"237"	"133"	"3431"	"38"	"526"	"866"
41.887434	-87.677173	Innovation Center	Innovation Center	Fulton-Carroll Center Incubator	http://industrialcouncil.com/incubator	320 North Damen Avenue	 Cook County	 Illinois"	"109"	"135"	"237"	"133"	"3431"	"38"	"526"	"866"
40.6969219	-89.6167038	Innovation Center	Innovation Center	IMEC - Downstate	http://www.imec.org/	1501 W. Bradley Avenue	 Peoria County	 Illinois"	"35"	"36"	"18"	"21"	"3434"	"0"	"96"	"505"
41.996518	-87.854628	Innovation Center	Innovation Center	IMEC - Chicago Region	http://www.imec.org/	1177 S. Dee Road	 Cook County	 Illinois"	"183"	"137"	"189"	"58"	"5152"	"40"	"523"	"173"
41.8648445	-87.8110162	Innovation Center	Innovation Center	The Joseph Center for Business Development	http://www.josephcenter.com/business/	7600 West Roosevelt Road	 Cook County	 Illinois"	"166"	"115"	"213"	"122"	"6313"	"106"	"856"	"574"
41.6826648	-88.1076534	Innovation Center	Innovation Center	Sivananthan Laboratories	http://www.sivananthanlabs.us/	590 Territorial Drive	 Will County	 Illinois"	"351"	"220"	"558"	"149"	"9126"	"112"	"749"	"305"
41.8763668	-88.2558945	Innovation Center	Innovation Center	DuPage National Technology Park	http://www.iltechparks.com/DNTP_DUPAGE.aspx	Technology Blvd	 DuPage County	 Illinois"	"139"	"114"	"98"	"56"	"4149"	"53"	"584"	"1060"
41.889424	-87.65376	Innovation Center	Innovation Center	Enerspace	http://www.enerspacechicago.com/	412 North Carpenter Street	 Cook County	 Illinois"	"24"	"0"	"21"	"0"	"3168"	"34"	"123"	"424"
42.0290604	-87.7509265	Innovation Center	Innovation Center	Illinois Science + Technology Park	http://www.scienceparkillinois.com/	4901 Searle Parkway	 Cook County	 Illinois"	"206"	"128"	"74"	"40"	"7464"	"60"	"1245"	"1363"
41.894746	-87.636625	Innovation Center	Innovation Center	Panzanzee	http://www.panzanzee.com/	325 W. Huron St. 	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
41.8848719	-87.6214393	Innovation Center	Innovation Center	Small Business Membership	http://chicagolandchamber.org/wdk_cc/programs_and_advocacy/small_business_membership_new.jsp	Aon Center	 Cook County	 Illinois"	"17"	"0"	"0"	"31"	"9589"	"1"	"346"	"930"
40.093918	-88.2453098	Innovation Center	Innovation Center	Champaign County Economic Development Corporation	http://www.champaigncountyedc.org	1817 South Neil Street	 Champaign County	 Illinois"	"86"	"121"	"105"	"40"	"5926"	"49"	"432"	"465"
40.700006	-89.605733	Innovation Center	Innovation Center	Peoria NEXT Innovation Center	http://www.bradley.edu/sites/pnic/	801 West Main Street	 Peoria County	 Illinois"	"43"	"44"	"65"	"25"	"2865"	"114"	"353"	"1098"
40.0911149	-88.2401544	Innovation Center	Innovation Center	Research Park	www.researchpark.illinois.edu	60 Hazelwood Drive	 Champaign County	 Illinois"	"107"	"72"	"107"	"57"	"6894"	"36"	"193"	"419"
41.874212	-87.679231	Innovation Center	Innovation Center	Illinois Medical District	http://www.imdc.org/	2100 W Harrison Street	 Cook County	 Illinois"	"121"	"125"	"169"	"72"	"2923"	"74"	"271"	"1349"
41.8723993	-87.6816138	Innovation Center	Innovation Center	The Chicago Technology Park	http://www.techpark.com/	2201 W. Campbell Park Drive	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
41.8723993	-87.6816138	Innovation Center	Innovation Center	UIC Incubator Laboratory Facility	http://tigger.uic.edu/depts/ovcr/research/techpark/index.html	2201 W. Campbell Park Dr.	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
41.8315799	-87.6280206	Innovation Center	Innovation Center	University Technology Park at IIT	http://www.universitytechnologypark.com/	3440 South Dearborn Street	 Cook County	 Illinois"	"8"	"16"	"1"	"13"	"3001"	"19"	"248"	"313"
37.702926	-89.2157219	Innovation Center	Innovation Center	The Southern Illinois Research Park	http://researchpark.siu.edu/	1740 Innovation Drive	 Jackson County	 Illinois"	"70"	"17"	"108"	"62"	"7221"	"7"	"109"	"2051"
38.7907212	-89.9894748	Innovation Center	Innovation Center	University Park	http://www.siue.edu/universitypark/	One North Research Drive	 Madison County	 Illinois"	"52"	"75"	"141"	"81"	"5875"	"127"	"417"	"681"
40.151523	-88.275935	Innovation Center	Innovation Center	Interstate Research Park	https://plus.google.com/105996443330952680694/about?gl=US&hl=en-US	3001 Research Rd	 Champaign County	 Illinois"	"74"	"118"	"186"	"30"	"5065"	"101"	"411"	"1439"
40.709278	-89.614915	Innovation Center	Innovation Center	National Center For Agricultural Utilization Research	http://www.ars.usda.gov/Main/docs.htm?docid=3153	1815 N. University Street	 Peoria County	 Illinois"	"207"	"52"	"81"	"180"	"4538"	"210"	"844"	"1833"
40.709278	-89.614915	Innovation Center	Innovation Center	NCAUR Pilot Plant	http://www.ars.usda.gov/Main/docs.htm?docid=12750	1815 N. University Street	 Peoria County	 Illinois"	"207"	"52"	"81"	"180"	"4538"	"210"	"844"	"1833"
41.888113	-87.630755	Innovation Center	Innovation Center	Catapult Chicago	http://catapultchicago.com/	321 N. Clark St.	 Cook County	 Illinois"	"57"	"17"	"32"	"0"	"3225"	"0"	"193"	"206"
42.298881	-89.0695015	Innovation Center	Innovation Center	EIGERlabåÊ	http://www.eigerlab.org/	605 Fulton Ave.	 Winnebago County	 Illinois"	"87"	"72"	"77"	"158"	"2610"	"94"	"353"	"89"
41.8883695	-87.6353645	Innovation Center	Innovation Center	Excelerate Labs	http://www.techstars.com/program/locations/chicago/	222 W. Merchandise Mart Plaza	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
41.8859776	-87.6566872	Innovation Center	Innovation Center	Healthbox	http://healthbox.com/	213 N Racine Ave	 Cook County	 Illinois"	"9"	"10"	"10"	"0"	"2534"	"8"	"97"	"304"
41.8883695	-87.6353645	Innovation Center	Innovation Center	Impact Engine	http://www.theimpactengine.com/	222 Merchandise Mart Plaza	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
41.8831858	-87.6281451	Innovation Center	Innovation Center	OfficePort Chicago	http://www.officeport.us/	9 W. Washington Street	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.962311	-87.674555	Innovation Center	Innovation Center	Platform Coworking	http://www.platformcoworking.com/	4422 N. Ravenswood Ave.	 Cook County	 Illinois"	"12"	"11"	"11"	"29"	"2503"	"68"	"85"	"206"
41.8827693	-87.6338705	Innovation Center	Innovation Center	Spirtle Space	http://spirtle.com/	40 N Wells St	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.8923914	-87.6364606	Innovation Center	Innovation Center	Industrious	http://industriousoffice.com/	320 W Ohio St	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
41.887347	-87.625717	Innovation Center	Innovation Center	PROPEL	http://www.ibiopropel.org/	65 E Wacker Place	 Cook County	 Illinois"	"17"	"0"	"0"	"31"	"9589"	"1"	"346"	"930"
40.306963	-88.1557725	Innovation Center	Innovation Center	Rantoul Business Incubator	http://rantoulincubator.org/	601 S. Century Blvd.	 Champaign County	 Illinois"	"154"	"64"	"107"	"67"	"4231"	"206"	"934"	"1184"
41.8823763	-87.6377481	Innovation Center	Innovation Center	TechNexus	http://www.technexus.com/	20 N. Upper Wacker Dr.	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Insight Access	http://www.illinoistech.org/page.aspx/collaborationpoint	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Growth Networks	http://www.illinoistech.org/roundtable.aspx	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Leadership Forums	http://www.illinoistech.org/page.aspx/growforums	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Marketplace	http://www.illinoistech.org/page.aspx/marketplace	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Newswire	http://www.illinoistech.org/page.aspx/itanewswire		 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Spotlight	http://www.illinoistech.org/page.aspx/spotlight		 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA CityLIGHTS Awards	http://www.illinoistech.org/page.aspx/clgala	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.879211	-87.637199	Innovation Center	Innovation Center	ITA Fall Challenge	http://www.illinoistech.org/page.aspx/Fall_Challenge	200 South Wacker	 Cook County	 Illinois"	"57"	"0"	"40"	"0"	"4897"	"117"	"156"	"810"
41.8956362	-87.6355388	Innovation Center	Innovation Center	The Coop	http://coworkchicago.com/	230 W Superior St	 Cook County	 Illinois"	"0"	"0"	"24"	"0"	"7243"	"28"	"184"	"343"
40.0911149	-88.2401544	Innovation Center	Innovation Center	EnterpriseWorks Incubator	http://www.researchpark.illinois.edu/enterpriseworks	60 Hazelwood Drive	 Champaign County	 Illinois"	"107"	"72"	"107"	"57"	"6894"	"36"	"193"	"419"
40.0911149	-88.2401544	Innovation Center	Innovation Center	Women in CU Tech Industry Lunch Forum	http://www.researchpark.illinois.edu/events/cu-women-in-tech	60 Hazelwood Drive	 Champaign County	 Illinois"	"107"	"72"	"107"	"57"	"6894"	"36"	"193"	"419"
41.8723993	-87.6816138	Innovation Center	Innovation Center	EnterpriseWorks Chicago	http://www.enterpriseworkschicago.com/	2201 West Campbell Park Drive	 Cook County	 Illinois"	"49"	"237"	"0"	"43"	"1733"	"5"	"42"	"261"
40.9803273	-90.4072559	Innovation Center	Innovation Center	Galesburg Business And Technology Center	http://www.sandburg.edu/content/galesburg-business-and-technology-center	2051 Tom L. Wilson Boulevard	 Knox County	 Illinois"	"109"	"104"	"59"	"115"	"4612"	"108"	"897"	"458"
42.0469149	-87.6829905	Innovation Center	Innovation Center	Technology Innovation Center	http://www.theincubator.com/home	820 Davis Street	 Cook County	 Illinois"	"0"	"45"	"65"	"13"	"5029"	"11"	"170"	"1107"
41.8838906	-87.6275643	Innovation Center	Innovation Center	Chicago Fashion Incubator	http://www.chicagofashionincubator.org/	111 North State Street	 Cook County	 Illinois"	"17"	"0"	"0"	"31"	"9589"	"1"	"346"	"930"
40.1035102	-88.2300656	Innovation Center	Innovation Center	Illinois Launch	http://business.illinois.edu/ael/illaunch/index.html	270 Wohlers Hall MC-706	 Champaign County	 Illinois"	"107"	"72"	"107"	"57"	"6894"	"36"	"193"	"419"
40.5100462	-88.9870335	Innovation Center	Innovation Center	Center for Emerging Entrepreneurs		100 S Fell Ave	 McLean County	 Illinois"	"130"	"96"	"101"	"77"	"7318"	"206"	"672"	"2265"
37.702532	-89.216838	Innovation Center	Innovation Center	Small Business Incubator Program	http://www.growsi.com/sbip/index.htm	150 E. Pleasant Hill Road	 Jackson County	 Illinois"	"70"	"17"	"108"	"62"	"7221"	"7"	"109"	"2051"
39.841122	-88.9760531	Innovation Center	Innovation Center	The Hub	http://www.millikin.edu/academics/tabor/entrepreneurship/entrepreneurshipacademics/Pages/BusinessIncubator.aspx	1184 W Main St	 Macon County	 Illinois"	"92"	"10"	"25"	"23"	"2457"	"88"	"183"	"66"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Argonne National Laboratory	http://www.anl.gov	9700 S. Cass Avenue	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Advanced Photon Source	http://www.aps.anl.gov/	Building 401	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Center for Nanoscale Materials	http://nano.anl.gov/	Building 440	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Electron Microscopy Center	http://www.msd.anl.gov/groups/emc/	Building 212	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Argonne Tandem Linac Accelerator System	http://www.phy.anl.gov/atlas/	Building 203	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Argonne Leadership Computing Facility	http://www.alcf.anl.gov/	Building 240	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Transportation Research and Analysis Computing Center	http://web.anl.gov/TRACC/	Building 222	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	DuPont-Northwestern-Dow Collaborative Access Team	http://www.dnd.aps.anl.gov/	APS/ANL Building 432A	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Life Sciences Collaborative Access Team	http://ls-cat.org/index.html	Bldg 436A	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
41.7248532	-87.9733229	Innovation Center	Innovation Center	Office of Technology Transfer	http://web.anl.gov/techtransfer/index.html	Bldg. 201	 DuPage County	 Illinois"	"284"	"38"	"340"	"157"	"5937"	"54"	"689"	"500"
